node_zero_based,X_m,Y_m,Z_m,COMAC_X,COMAC_Y,COMAC_Z,node_min_COMAC,energy_floor
196,-4.94,-1.113674,-11.95,0.9999082469874383,0.9982686294820577,0.9990143241178026,0.9982686294820577,2.141275591599316e-13
197,-4.94,-1.113674,0.0,0.9999096125386576,0.9999112508783321,0.998937102848261,0.998937102848261,2.141275591599316e-13
198,-4.94,-0.3776740000000001,-135.0,0.9999017393204241,0.9999001597467104,0.99951813444421,0.99951813444421,2.141275591599316e-13
199,-4.94,-0.37767400000001,-128.46268305171532,0.9999013004858996,0.999440244615576,0.999516400668057,0.999440244615576,2.141275591599316e-13
200,-4.94,-0.37767400000001006,-120.33,0.9999016755798764,0.9994655087207359,0.9995067525276348,0.9994655087207359,2.141275591599316e-13
201,-4.94,-0.37767400000001006,-112.93029271677838,0.9999027284252758,0.9996548516184306,0.9994978667183712,0.9994978667183712,2.141275591599316e-13
202,-4.94,-0.37767400000001006,-104.13765460562611,0.9999054535796496,0.9990631551572356,0.9994779025000755,0.9990631551572356,2.141275591599316e-13
203,-4.94,-0.37767400000001006,-96.282915415362,0.9999321792155699,0.9999060961401668,0.9994541799359117,0.9994541799359117,2.141275591599316e-13
204,-4.94,-0.37767400000001006,-88.75440700000001,0.9999396832644095,0.9989492116593237,0.9994245125045268,0.9989492116593237,2.141275591599316e-13
205,-4.94,-0.37767400000001006,-81.282915415362,0.9999554298254042,0.9986474894728369,0.9993872685422999,0.9986474894728369,2.141275591599316e-13
206,-4.94,-0.37767400000001006,-74.44471777071274,0.9999763189346411,0.9985532148855414,0.9993491219637995,0.9985532148855414,2.141275591599316e-13
207,-4.94,-0.37767400000001006,-67.4614915,0.9999919161174552,0.9985145609537143,0.9993074764835777,0.9985145609537143,2.141275591599316e-13
208,-4.94,-0.37767400000001006,-60.55528222928728,0.9999845047529161,0.998499085966682,0.999266362600468,0.998499085966682,2.141275591599316e-13
209,-4.94,-0.37767400000001006,-53.717084584638,0.9999633126314338,0.9984835400358021,0.9992274444795145,0.9984835400358021,2.141275591599316e-13
210,-4.94,-0.37767400000001006,-46.245593,0.9999444538063845,0.9984766150229334,0.9991889946285738,0.9984766150229334,2.141275591599316e-13
211,-4.94,-0.37767400000001006,-38.717084584637995,0.9999329744830543,0.9984998233026193,0.9991567716742394,0.9984998233026193,2.141275591599316e-13
212,-4.94,-0.37767400000001006,-33.76119825980674,0.9999213554250317,0.9986368158705997,0.9991392789487367,0.9986368158705997,2.141275591599316e-13
213,-4.94,-0.37767400000001006,-27.49820582820343,0.9999093323806396,0.9985345869242603,0.9991221512406867,0.9985345869242603,2.141275591599316e-13
214,-4.94,-0.37767400000001006,-22.06970728322193,0.9999052280634606,0.998306774684398,0.9991115074011111,0.998306774684398,2.141275591599316e-13
215,-4.94,-0.37767400000001006,-16.59211533634704,0.9999077426414706,0.9982641186310629,0.9991042655259796,0.9982641186310629,2.141275591599316e-13
216,-4.94,-0.37767400000001,-7.17,0.9999087993366051,0.9983115073753585,0.9990940470140339,0.9983115073753585,2.141275591599316e-13
217,-4.94,-0.3776740000000001,0.0,0.9999096115188139,0.9999118582120506,0.9990912824982842,0.9990912824982842,2.141275591599316e-13
218,-4.158246575342493,-0.37767400000001006,-123.05000000000001,0.9999014422630338,0.9994406798540051,0.9995374051372518,0.9994406798540051,2.141275591599316e-13
219,-4.158246575342464,-0.37767400000001,-11.95,0.999908191572091,0.9983568834011637,0.9990986402836923,0.9983568834011637,2.141275591599316e-13
220,-3.994254470250221,-4.369780326643712,-105.816469186063,0.9999024105288863,0.9986418975435746,0.9999925977356383,0.9986418975435746,2.141275591599316e-13
221,-3.9129752756906697,-0.37767400000001006,-98.7620226354387,0.9999283027465484,0.9999715214440181,0.9995638716849248,0.9995638716849248,2.141275591599316e-13
222,-3.912975275690793,-0.37767400000001,-36.23797736456137,0.9999280969673379,0.9984808545408789,0.9990921249582948,0.9984808545408789,2.141275591599316e-13
223,-3.9059999999999975,-17.0929139586129,-105.816469186063,0.9999029841962285,0.9999979980899915,0.9999985068501572,0.9999029841962285,2.141275591599316e-13
224,-3.906,-17.0929139586129,-29.183530813936898,0.9999064901488298,0.9999979228416186,0.9999870299472194,0.9999064901488298,2.141275591599316e-13
225,-3.906,-12.819685458612907,-105.816469186063,0.9999024615200064,0.9985802176213107,0.9999710400470246,0.9985802176213107,2.141275591599316e-13
226,-3.906,-12.819685458612907,-29.183530813936898,0.9999087967909362,,0.999976713594003,0.9999087967909362,2.141275591599316e-13
227,-3.9059999999999975,-9.768204465699526,-110.13105280959199,0.9999001130279341,0.9999975869767089,0.9999966227581812,0.9999001130279341,2.141275591599316e-13
228,-3.9059999999999975,-9.768204465699528,-24.868947190408,0.9999081029972096,0.999997504079523,0.9999980144724899,0.9999081029972096,2.141275591599316e-13
229,-3.906000000000004,-9.3105242882562,-101.23229133489698,0.9999429345897316,0.9996513113541002,0.9995489233929998,0.9995489233929998,2.141275591599316e-13
230,-3.905999999999999,-9.310524288256198,-33.7677086651033,0.9999357747334553,0.9997803997462109,0.9997561944580674,0.9997561944580674,2.141275591599316e-13
231,-3.906,-8.09209277502036,-96.28291558463799,0.9999413778616567,0.9999143451997912,0.999002173717218,0.999002173717218,2.141275591599316e-13
232,-3.9059999999999993,-8.09209277502036,-91.282915584638,0.9999451840575648,0.9991006133624273,0.9991985434404167,0.9991006133624273,2.141275591599316e-13
233,-3.906,-8.09209277502036,-86.282915584638,0.9999523825202568,0.9987083506002727,0.9991228613508581,0.9987083506002727,2.141275591599316e-13
234,-3.9059999999999993,-8.09209277502036,-81.282915584638,0.9999633351883469,0.9985580077335069,0.9991746574092548,0.9985580077335069,2.141275591599316e-13
235,-3.906,-8.09209277502036,-76.282915584638,0.9999776128813319,0.9984862303891544,0.9991952211453137,0.9984862303891544,2.141275591599316e-13
236,-3.906,-8.09209277502036,-71.282915584638,0.9999909445518387,0.9984451730338804,0.9992648873035705,0.9984451730338804,2.141275591599316e-13
237,-3.9060000000000024,-8.09209277502036,-63.717084584638,0.9999877498482834,0.9984234844482531,0.9993471521654345,0.9984234844482531,2.141275591599316e-13
238,-3.905999999999998,-8.09209277502037,-58.717084584638,0.9999705014586475,0.9984149964006773,0.9994277268170092,0.9984149964006773,2.141275591599316e-13
239,-3.9060000000000024,-8.09209277502036,-53.717084584638,0.999954142747654,0.9984066037247296,0.9994862957888218,0.9984066037247296,2.141275591599316e-13
240,-3.9059999999999993,-8.09209277502037,-48.717084584637995,0.9999431010048722,0.9984065779739648,0.9995290214498931,0.9984065779739648,2.141275591599316e-13
241,-3.9059999999999797,-8.09209277502037,-43.717084584638016,0.9999368022296935,0.9984291232122613,0.999586633416731,0.9984291232122613,2.141275591599316e-13
242,-3.906,-8.09209277502037,-38.717084584638,0.9999343532579712,0.9993288661534726,0.9995504257655994,0.9993288661534726,2.141275591599316e-13
243,-3.906000000000008,-6.047804680468493,-113.63276023989701,0.9998999728904244,0.9996388525019274,0.9998742856522138,0.9996388525019274,2.141275591599316e-13
244,-3.905999999999998,-6.047804680468505,-21.367239760103406,0.999908892454077,0.9984884609666431,0.9995119093867223,0.9984884609666431,2.141275591599316e-13
245,-3.9059999999999953,-4.655262144128083,-101.23229133489698,0.9999387677882877,0.9996460824767184,0.9995684561723766,0.9995684561723766,2.141275591599316e-13
246,-3.9059999999999953,-4.655262144128094,-33.76770866510331,0.9999332480834145,0.9985233448875532,0.9991416057628308,0.9985233448875532,2.141275591599316e-13
247,-3.906,-4.273228479306448,-29.183530813936898,0.999909147960514,,0.9999976690311762,0.999909147960514,2.141275591599316e-13
248,-3.906,-4.046046387510177,-96.282915415362,0.9999357851477256,0.9999316859588085,0.9984638480529667,0.9984638480529667,2.141275591599316e-13
249,-3.906,-4.046046387510177,-91.282915415362,0.9999401323567355,0.9991641368913992,0.9987996989544635,0.9987996989544635,2.141275591599316e-13
250,-3.906,-4.046046387510177,-86.282915415362,0.9999476092575584,0.9987730093213311,0.998760095980874,0.998760095980874,2.141275591599316e-13
251,-3.906,-4.046046387510177,-81.282915415362,0.9999591754734014,0.9986147188630443,0.9987878056233204,0.9986147188630443,2.141275591599316e-13
252,-3.906,-4.046046387510177,-76.282915415362,0.999974515925051,0.9985345513883391,0.998792549503378,0.9985345513883391,2.141275591599316e-13
253,-3.906,-4.046046387510177,-71.282915415362,0.9999893027962312,0.9984908672993716,0.998823817570699,0.9984908672993716,2.141275591599316e-13
254,-3.9059999999999975,-4.04604638751018,-63.717084584638,0.9999908047163869,0.9984650044004135,0.9988538821359214,0.9984650044004135,2.141275591599316e-13
255,-3.9059999999999975,-4.04604638751018,-58.71708458463801,0.9999762868254074,0.9984493017526929,0.9988914807134721,0.9984493017526929,2.141275591599316e-13
256,-3.9059999999999975,-4.04604638751018,-53.717084584638,0.9999598541392821,0.9984370169904483,0.9989175431094006,0.9984370169904483,2.141275591599316e-13
257,-3.9059999999999975,-4.04604638751018,-48.717084584638016,0.9999470887776637,0.998430090259313,0.9989272547297109,0.998430090259313,2.141275591599316e-13
258,-3.9059999999999975,-4.04604638751018,-43.717084584638,0.9999386376744336,0.9984274382122781,0.998952649137987,0.9984274382122781,2.141275591599316e-13
259,-3.9059999999999975,-4.04604638751018,-38.71708458463801,0.9999334430636031,0.998447578809981,0.9989157015748746,0.998447578809981,2.141275591599316e-13
260,-3.906,-2.226,-130.21999999999997,0.9999006461054203,0.9994312107815797,0.9992411364499054,0.9992411364499054,2.141275591599316e-13
261,-3.9060000000000006,-2.226,-125.44,0.9999005141718001,0.9994377133351507,0.999240758015169,0.999240758015169,2.141275591599316e-13
262,-3.906000000000001,-2.226000000000005,-120.33,0.999900203368716,0.9994544999874321,0.9994560893035037,0.9994544999874321,2.141275591599316e-13
263,-3.905999999999998,-2.2260000000000058,-14.670000000000002,0.9999096947909788,0.9983892812478243,0.9990231876069986,0.9983892812478243,2.141275591599316e-13
264,-3.906,-2.226,-7.17,0.9999091465770387,0.998394218618482,0.9989851322288946,0.998394218618482,2.141275591599316e-13
265,-3.906,-2.226,0.0,,,0.9986560329421166,0.9986560329421166,2.141275591599316e-13
266,-3.906,-1.113674,-135.0,0.9999017435549336,,0.9994544876013839,0.9994544876013839,2.141275591599316e-13
267,-3.9060000000000006,-1.113674,-125.44,0.9999012370932117,0.9994377701344986,0.9994565470106826,0.9994377701344986,2.141275591599316e-13
268,-3.9060000000000006,-1.1136740000000003,-120.33,0.999901457493244,0.9994551998667343,0.9994773384165698,0.9994551998667343,2.141275591599316e-13
269,-3.906,-1.113674,-14.67,0.9999078611890417,0.9983893480936964,0.9990958454553726,0.9983893480936964,2.141275591599316e-13
270,-3.906,-1.113674,-9.56,0.9999084661779417,0.9983915337933637,0.9989816398028893,0.9983915337933637,2.141275591599316e-13
271,-3.906,-1.113674,0.0,0.9999096104061111,,0.9989574828521108,0.9989574828521108,2.141275591599316e-13
272,-3.906000000000009,-0.37767400000001,-132.61,0.999901470594389,0.9994284923683183,0.9995449721632178,0.9994284923683183,2.141275591599316e-13
273,-3.906000000000015,-0.37767400000001006,-118.8102059708965,0.9999018951059179,0.9994732982052056,0.9995346298510493,0.9994732982052056,2.141275591599316e-13
274,-3.90599999999999,-0.37767400000001006,-108.10855811164652,0.9999021166966944,0.999868483951835,0.9995269781644354,0.9995269781644354,2.141275591599316e-13
275,-3.9060000000000112,-0.37767400000001,-93.782915415362,0.999934031238856,0.9995191485877709,0.9995524814510601,0.9995191485877709,2.141275591599316e-13
276,-3.906,-0.37767400000001,-88.78291541536201,0.9999397802161163,0.9989151487492823,0.9995261754633201,0.9989151487492823,2.141275591599316e-13
277,-3.906000000000003,-0.37767400000001,-83.782915415362,0.9999491468241734,0.9986668052273349,0.9994923472442077,0.9986668052273349,2.141275591599316e-13
278,-3.905999999999997,-0.37767400000001,-78.782915415362,0.9999629297794619,0.9985595598351059,0.9994490371979782,0.9985595598351059,2.141275591599316e-13
279,-3.906000000000003,-0.37767400000001,-73.782915415362,0.9999789854093564,0.998503399647051,0.9993984906985531,0.998503399647051,2.141275591599316e-13
280,-3.905999999999997,-0.37767400000001,-67.5,0.9999920600583444,0.9984681743119986,0.9993421171893241,0.9984681743119986,2.141275591599316e-13
281,-3.906000000000003,-0.37767400000001,-61.217084584637995,0.9999853789318599,0.998452844618249,0.9992698280719369,0.998452844618249,2.141275591599316e-13
282,-3.905999999999997,-0.37767400000001,-56.21708458463801,0.9999709987489188,0.9984395280165482,0.9992185342546741,0.9984395280165482,2.141275591599316e-13
283,-3.906000000000003,-0.37767400000001,-51.217084584637995,0.9999561449306046,0.9984296664873185,0.9991732195926726,0.9984296664873185,2.141275591599316e-13
284,-3.906000000000002,-0.37767400000001,-46.21708458463801,0.9999444415704452,0.9984248076087612,0.9991348349871944,0.9984248076087612,2.141275591599316e-13
285,-3.906,-0.37767400000001,-41.217084584638,0.9999360009162899,0.9984268073503283,0.9991055110483047,0.9984268073503283,2.141275591599316e-13
286,-3.9059999999999917,-0.37767400000001,-26.8914418883537,0.999907153322566,0.9985940721410607,0.9990706668489865,0.9985940721410607,2.141275591599316e-13
287,-3.90600000000001,-0.37767400000001,-16.18979402910355,0.999907362455186,0.9983907683946088,0.9991001889506744,0.9983907683946088,2.141275591599316e-13
288,-3.905999999999987,-0.37767400000001,-2.39,0.9999092796224204,0.9983992377058332,0.9991023896297373,0.9983992377058332,2.141275591599316e-13
289,-3.6537534246575065,-0.37767400000001006,-123.05000000000001,0.9999014396301521,0.9994373434770663,0.9995352742384433,0.9994373434770663,2.141275591599316e-13
290,-3.65375342465752,-0.37767400000001,-11.95,0.9999081895470867,0.9984253978500574,0.9990977343322911,0.9984253978500574,2.141275591599316e-13
291,-2.872,-1.113674,-135.0,0.9999017438773536,0.9999007064536015,0.9994575335586808,0.9994575335586808,2.141275591599316e-13
292,-2.872,-1.113674,-127.83,0.9999012088433024,0.9994331614718841,0.9994865772852639,0.9994331614718841,2.141275591599316e-13
293,-2.872,-1.1136740000000003,-120.33,0.9999014575340214,0.9994533538876608,0.9994772220181545,0.9994533538876608,2.141275591599316e-13
294,-2.872,-1.113674,-14.67,0.9999078614738943,0.9985543305378765,0.9991108867426133,0.9985543305378765,2.141275591599316e-13
295,-2.872,-1.113674,-4.78,0.9999089278333453,0.9984515707999917,0.9990023753300529,0.9984515707999917,2.141275591599316e-13
296,-2.872,-0.3776740000000001,-135.0,0.9999017492513522,0.9999008587970066,0.9995061432373175,0.9995061432373175,2.141275591599316e-13
297,-2.872,-0.3776740000000001,-127.83,0.9999012925154327,0.9994331478154818,0.9995040024758332,0.9994331478154818,2.141275591599316e-13
298,-2.872,-0.37767400000001006,-120.33,0.9999016747648056,0.9994533903608259,0.9994943688390072,0.9994533903608259,2.141275591599316e-13
299,-2.872,-0.37767400000001006,-114.40096931428103,0.9999022370706172,0.9995810849539487,0.999487354577126,0.999487354577126,2.141275591599316e-13
300,-2.872,-0.37767400000001006,-105.816469186063,0.9999024691745091,0.9992935114497246,0.9994691593702473,0.9992935114497246,2.141275591599316e-13
301,-2.872,-0.37767400000001006,-96.282915415362,0.9999322633222022,0.9998935280010116,0.9994411144991994,0.9994411144991994,2.141275591599316e-13
302,-2.872,-0.37767400000001006,-91.282915415362,0.9999366193215717,0.9991359916227843,0.9994222776661174,0.9991359916227843,2.141275591599316e-13
303,-2.872,-0.37767400000001006,-86.282915415362,0.9999439133059753,0.9987345978093477,0.9994002915788355,0.9987345978093477,2.141275591599316e-13
304,-2.872,-0.37767400000001006,-79.44471777071274,0.9999609017499791,0.9985383660347878,0.9993661493550182,0.9985383660347878,2.141275591599316e-13
305,-2.872,-0.37767400000001006,-73.754407,0.9999790335605006,0.9984701514309505,0.9993345505389881,0.9984701514309505,2.141275591599316e-13
306,-2.872,-0.37767400000001006,-67.4614915,0.9999922030713552,0.99843402816625,0.9992984275685187,0.99843402816625,2.141275591599316e-13
307,-2.872,-0.37767400000001006,-61.24559299999999,0.9999856287913345,0.9984163286712452,0.9992632499112492,0.9984163286712452,2.141275591599316e-13
308,-2.872,-0.37767400000001006,-55.55528222928725,0.9999697474145934,0.9984003395052242,0.999232676960996,0.9984003395052242,2.141275591599316e-13
309,-2.872,-0.37767400000001006,-48.717084584638,0.999949757276102,0.998388188608573,0.9991997579145092,0.998388188608573,2.141275591599316e-13
310,-2.872,-0.37767400000001006,-41.878886939988746,0.9999347342681054,0.9983840130857756,0.9991718136434615,0.9983840130857756,2.141275591599316e-13
311,-2.872,-0.37767400000001006,-35.57609663685105,0.9999304003761634,0.9984349535064092,0.9991516165246817,0.9984349535064092,2.141275591599316e-13
312,-2.872,-0.37767400000001006,-24.5993529627705,0.9999060998700978,0.9987992881573993,0.9991297712810304,0.9987992881573993,2.141275591599316e-13
313,-2.872,-0.37767400000001006,-17.7095880582071,0.9999071998397628,0.9985582889867107,0.9991231107090599,0.9985582889867107,2.141275591599316e-13
314,-2.872,-0.37767400000001,-12.791362007168463,0.9999074325528048,0.9985509977076358,0.9991196473746569,0.9985509977076358,2.141275591599316e-13
315,-2.872,-0.37767400000001,-7.802683051715303,0.9999083223046557,0.9985071733698011,0.9991170666577341,0.9985071733698011,2.141275591599316e-13
316,-2.872,-0.3776740000000001,0.0,0.9999096207440886,0.99984933272358,0.9991158787338016,0.9991158787338016,2.141275591599316e-13
317,-1.122,-1.113674,-135.0,0.9999017441528188,0.9998986753663445,0.9995003829799004,0.9995003829799004,2.141275591599316e-13
318,-1.1219999999999999,-1.113674,-130.21999999999997,0.9999012792636054,0.9994411563156773,0.9994965427894215,0.9994411563156773,2.141275591599316e-13
319,-1.122,-1.113674,-125.44,0.9999012379393325,0.9994441159660733,0.9994932827433469,0.9994441159660733,2.141275591599316e-13
320,-1.1220000000000003,-1.1136740000000003,-120.33,0.9999014574206063,0.9994664278902814,0.9995023158579562,0.9994664278902814,2.141275591599316e-13
321,-1.122,-1.113674,-14.67,0.9999078619686939,0.9988694480404052,0.9991545755846335,0.9988694480404052,2.141275591599316e-13
322,-1.122,-1.113674,-9.56,0.999908487159527,0.9988033864757286,0.9991452137677083,0.9988033864757286,2.141275591599316e-13
323,-1.122,-1.113674,-2.39,0.999909211690279,0.998428394475726,0.9990928603929586,0.998428394475726,2.141275591599316e-13
324,-1.122,-0.3776740000000001,-135.0,0.9999017570445935,0.9998977745057259,0.9995159123866743,0.9995159123866743,2.141275591599316e-13
325,-1.1220000000000003,-0.37767400000001,-126.12652841781875,0.9999014540835248,0.9994469146975334,0.9995092872627173,0.9994469146975334,2.141275591599316e-13
326,-1.1220000000000003,-0.37767400000001006,-119.89343858150177,0.9999016145003125,0.9994716438085156,0.999498405083965,0.9994716438085156,2.141275591599316e-13
327,-1.1220000000000003,-0.37767400000001006,-113.82642225912853,0.999901611331186,0.9996021427705967,0.9994867001439961,0.9994867001439961,2.141275591599316e-13
328,-1.1220000000000003,-0.37767400000001006,-105.15806576197079,0.9999003365811344,0.9996010643542624,0.9994533453328178,0.9994533453328178,2.141275591599316e-13
329,-1.1220000000000003,-0.37767400000001006,-98.744405,0.9999308019929972,0.9999695662881208,0.9994455099262666,0.9994455099262666,2.141275591599316e-13
330,-1.1220000000000003,-0.37767400000001006,-93.76971700000001,0.9999341395557317,0.9995006127460477,0.999432151079283,0.999432151079283,2.141275591599316e-13
331,-1.1220000000000003,-0.37767400000001006,-88.75440700000001,0.9999398650032145,0.9988541459519856,0.9994126026788712,0.9988541459519856,2.141275591599316e-13
332,-1.1220000000000003,-0.37767400000001006,-83.754407,0.9999491713340107,0.9986088774695169,0.9993881068568831,0.9986088774695169,2.141275591599316e-13
333,-1.1220000000000003,-0.37767400000001006,-77.00104137542344,0.9999668186046429,0.9984713454294536,0.9993491255585316,0.9984713454294536,2.141275591599316e-13
334,-1.1220000000000003,-0.37767400000001006,-72.00104137542344,0.9999820988392149,0.9984227592329611,0.9993172751659193,0.9984227592329611,2.141275591599316e-13
335,-1.1220000000000003,-0.37767400000001006,-61.24559299999999,0.9999856733009643,0.998378040997661,0.9992487458984888,0.998378040997661,2.141275591599316e-13
336,-1.1220000000000003,-0.37767400000001006,-56.245593,0.99997122854253,0.9983631699695399,0.9992194258072983,0.9983631699695399,2.141275591599316e-13
337,-1.1220000000000003,-0.37767400000001006,-51.245593,0.999956282349828,0.9983534000270944,0.9991932582660419,0.9983534000270944,2.141275591599316e-13
338,-1.1220000000000003,-0.37767400000001006,-46.245593,0.9999444688839417,0.9983481215624521,0.9991712157487517,0.9983481215624521,2.141275591599316e-13
339,-1.1220000000000003,-0.37767400000001006,-41.230283,0.9999359429028162,0.9983495939687861,0.9991539733164018,0.9983495939687861,2.141275591599316e-13
340,-1.1220000000000003,-0.37767400000001006,-31.49767250000001,0.9999128699362688,0.998800741531631,0.9991364871339644,0.998800741531631,2.141275591599316e-13
341,-1.1220000000000003,-0.37767400000001006,-22.599191999999995,0.9999062142649565,0.9989897122457205,0.999133995510374,0.9989897122457205,2.141275591599316e-13
342,-1.1220000000000003,-0.37767400000001006,-17.273026639708853,0.9999065203837282,0.9988409210186084,0.9991395104204802,0.9988409210186084,2.141275591599316e-13
343,-1.122,-0.37767400000001,-11.95,0.9999081588347524,0.99884945799434,0.999151042105415,0.99884945799434,2.141275591599316e-13
344,-1.1220000000000003,-0.37767400000001,-5.466528417818748,0.999909028895941,0.9987219769246304,0.9991646191885813,0.9987219769246304,2.141275591599316e-13
345,-1.122,-0.37767400000001,0.0,0.9999096279463333,0.9998575263056352,0.9991669281243003,0.9991669281243003,2.141275591599316e-13
346,-0.36460151533454066,-0.37767400000001006,-96.282915415362,0.999932401999703,0.9998775890297951,0.9995696892109843,0.9995696892109843,2.141275591599316e-13
347,-0.36460151533454066,-0.37767400000001006,-91.282915415362,0.9999367190867028,0.9990976475296177,0.9995411990246075,0.9990976475296177,2.141275591599316e-13
348,-0.36460151533454066,-0.37767400000001006,-86.282915415362,0.9999439706411393,0.9987052307867537,0.9995075841281039,0.9987052307867537,2.141275591599316e-13
349,-0.36460151533454066,-0.37767400000001006,-81.282915415362,0.9999554406281581,0.998541255344309,0.9994629622372704,0.998541255344309,2.141275591599316e-13
350,-0.3646015153345409,-0.3776740000000104,-76.282915415362,0.99997086418435,0.9984584690688224,0.9994100846666527,0.9984584690688224,2.141275591599316e-13
351,-0.3646015153345409,-0.3776740000000104,-71.282915415362,0.999985814043435,0.9984128387572436,0.9993524835557175,0.9984128387572436,2.141275591599316e-13
352,-0.36460151533454876,-0.37767400000001006,-63.717084584638,0.9999900889355112,0.9983806753614499,0.9992722300270389,0.9983806753614499,2.141275591599316e-13
353,-0.36460151533454876,-0.37767400000001006,-58.717084584638,0.9999784649624173,0.9983638448355431,0.9992142478336862,0.9983638448355431,2.141275591599316e-13
354,-0.36460151533454965,-0.37767400000001006,-53.717084584638,0.9999630755828746,0.9983523003150303,0.9991644205069311,0.9983523003150303,2.141275591599316e-13
355,-0.36460151533454965,-0.37767400000001006,-48.717084584638016,0.999949605528591,0.9983461080523535,0.9991224657218403,0.9983461080523535,2.141275591599316e-13
356,-0.36460151533454965,-0.37767400000001006,-43.717084584638,0.9999397819964322,0.9983460294201909,0.9990901205425763,0.9983460294201909,2.141275591599316e-13
357,-0.36460151533454965,-0.37767400000001006,-38.717084584638,0.9999326164522908,0.9983595552855621,0.9990665366063014,0.9983595552855621,2.141275591599316e-13
358,-0.34521782561916925,-0.3776740000000098,-105.816469186063,0.999902366112845,0.9996853620989006,0.999363790283158,0.999363790283158,2.141275591599316e-13
359,-0.34521782561916925,-0.3776740000000098,-29.183530813936898,0.9999092109433536,0.9999031419774148,0.9991527199855028,0.9991527199855028,2.141275591599316e-13
360,-4.440892098500626e-15,-17.092913958612904,-105.816469186063,,,,,2.141275591599316e-13
361,-4.440892098500626e-15,-17.092913958612904,-29.183530813936898,,,0.9998636119079168,0.9998636119079168,2.141275591599316e-13
362,5.773159728050813e-15,-15.492978896205498,-104.874035410956,0.9999935578240868,0.9991509265004448,0.9987983496095933,0.9987983496095933,2.141275591599316e-13
363,6.5503158452884236e-15,-15.492978896205498,-30.125964589044507,0.9999855024097657,0.9993764009195899,0.9999299924985079,0.9993764009195899,2.141275591599316e-13
364,0.0,-14.411382704136601,-107.39601180788802,0.999989139196281,0.9995962661715937,0.9995124937882195,0.9995124937882195,2.141275591599316e-13
365,0.0,-14.411382704136601,-27.6039881921117,0.9999908141029358,0.9993839850804804,0.9999743513815572,0.9993839850804804,2.141275591599316e-13
366,0.0,-13.4727764561304,-103.684045231469,0.9999418866879829,0.9985843904167251,0.9985150072517747,0.9985150072517747,2.141275591599316e-13
367,0.0,-13.472776456130378,-31.315954768531373,0.9999802832451292,0.9989430020819148,0.999991075487463,0.9989430020819148,2.141275591599316e-13
368,3.1086244689504383e-15,-11.878890892058394,-102.745174883207,0.9999160461881421,0.9986312381703162,0.9986544684140897,0.9986312381703162,2.141275591599316e-13
369,0.0,-11.878890892058498,-26.112236511081203,0.9999608066372542,0.999198015145745,0.9999708545280848,0.999198015145745,2.141275591599316e-13
370,0.0,-11.665732454056494,-109.01332340453145,0.9999255129213482,0.9997462352095398,0.9997285796270396,0.9997285796270396,2.141275591599316e-13
371,0.0,-11.665732454056775,-32.38038503240548,0.9999643022526263,0.9986906807016062,0.9999689942388367,0.9986906807016062,2.141275591599316e-13
372,0.0,-10.071846889984645,-109.95219375279255,0.9999115779066943,0.9998067300362402,0.9998059578226741,0.9998059578226741,2.141275591599316e-13
373,8.881784197001252e-15,-10.0718468899849,-101.68074461933298,0.9999284060460323,0.9989438671000505,0.9988883045160796,0.9988883045160796,2.141275591599316e-13
374,0.0,-10.071846889984874,-33.31925538066669,0.9999414229614179,0.9985868370828669,0.9998477204930093,0.9985868370828669,2.141275591599316e-13
375,0.0,-10.0718468899849,-25.047806247207202,0.9999429636142121,0.9992197181966394,0.999852921610953,0.9992197181966394,2.141275591599316e-13
376,-7.771561172376095e-16,-9.310524288256191,-110.40064703722899,0.999905525331031,0.9998131818066393,0.9998149584863654,0.9998131818066393,2.141275591599316e-13
377,0.0,-9.310524288256179,-24.5993529627705,0.9999267348222007,0.9992205813239828,0.9997820969711316,0.9992205813239828,2.141275591599316e-13
378,6.550315845288423e-15,-9.088897537958939,-100.33202399189898,0.9999443841561717,0.999343976223842,0.9990123138828387,0.9990123138828387,2.141275591599316e-13
379,0.0,-9.061407718357515,-34.7796420719627,0.9999361673424421,0.9984893460087337,0.9997202423579368,0.9984893460087337,2.141275591599316e-13
380,0.0,-8.546456958612909,-105.816469186063,0.9999011278847577,0.9998163868590898,0.9999908648237695,0.9998163868590898,2.141275591599316e-13
381,0.0,-8.546456958612909,-29.183530813936898,0.9999089565606715,0.9999062815086635,0.9999975550115576,0.9999062815086635,2.141275591599316e-13
382,0.0,-8.4917979363184,-23.78830678977009,0.9999138212972273,0.9991767901282957,0.9996928426110947,0.9991767901282957,2.141275591599316e-13
383,7.993605777301127e-15,-8.328744265502182,-97.24421457382029,0.9999452266979946,0.9999669411956613,0.9990852360295224,0.9990852360295224,2.141275591599316e-13
384,0.0,-8.09209277502036,-91.282915584638,0.9999466423157825,0.9991857416458445,0.9990951740255374,0.9990951740255374,2.141275591599316e-13
385,5.218048215738235e-15,-8.09209277502038,-85.63302458463801,0.9999543741983222,0.9987086225367325,0.9991012748019359,0.9987086225367325,2.141275591599316e-13
386,5.218048215738235e-15,-8.09209277502038,-77.153024584638,0.999975408343163,0.9984769584276868,0.9991573626796426,0.9984769584276868,2.141275591599316e-13
387,5.218048215738235e-15,-8.09209277502038,-71.853024584638,0.9999896582077797,0.998417528427838,0.9992156854895927,0.998417528427838,2.141275591599316e-13
388,0.0,-8.092092775020351,-66.55302458463801,0.9999934319578363,0.9983878163642147,0.9992915510157071,0.9983878163642147,2.141275591599316e-13
